data/covid_pow.tif, data/human/suiciderate_100mdeg.tif, ssim, -0.203285
data/covid_pow.tif, data/human/suiciderate_100mdeg.tif, pnsr, 0.904990
data/covid_pow.tif, data/human/republicanvote2016_100mdeg.tif, ssim, -0.033078
data/covid_pow.tif, data/human/republicanvote2016_100mdeg.tif, pnsr, 0.904624
data/covid_pow.tif, data/human/HIVrate.tif, ssim, 0.002672
data/covid_pow.tif, data/human/HIVrate.tif, pnsr, 0.982436
data/covid_pow.tif, data/human/NetMigration.tif, ssim, 0.000004
data/covid_pow.tif, data/human/NetMigration.tif, pnsr, 0.984880
data/covid_pow.tif, data/human/smokers_100mdeg.tif, ssim, -0.381934
data/covid_pow.tif, data/human/smokers_100mdeg.tif, pnsr, 0.894578
data/covid_pow.tif, data/human/medianhouseholdincome_100mdeg.tif, ssim, -0.000000
data/covid_pow.tif, data/human/medianhouseholdincome_100mdeg.tif, pnsr, 0.922604
data/covid_pow.tif, data/human/income.tif, ssim, -0.022252
data/covid_pow.tif, data/human/income.tif, pnsr, 0.963102
data/covid_pow.tif, data/human/hivrate_100mdeg.tif, ssim, 0.000906
data/covid_pow.tif, data/human/hivrate_100mdeg.tif, pnsr, 0.989534
data/covid_pow.tif, data/human/segregation_100mdeg.tif, ssim, 0.101402
data/covid_pow.tif, data/human/segregation_100mdeg.tif, pnsr, 0.934949
data/covid_pow.tif, data/human/trafficvolume_100mdeg.tif, ssim, 0.004078
data/covid_pow.tif, data/human/trafficvolume_100mdeg.tif, pnsr, 0.994956
data/covid_pow.tif, data/human/fluvaccination.tif, ssim, 0.214530
data/covid_pow.tif, data/human/fluvaccination.tif, pnsr, 0.954259
data/covid_pow.tif, data/human/diabetes_100mdeg.tif, ssim, 0.278970
data/covid_pow.tif, data/human/diabetes_100mdeg.tif, pnsr, 0.964118
data/covid_pow.tif, data/human/GDPdollarbyCounty.tif, ssim, -0.000160
data/covid_pow.tif, data/human/GDPdollarbyCounty.tif, pnsr, 0.999396
data/covid_pow.tif, data/human/lifeexpectancy_100mdeg.tif, ssim, 0.047314
data/covid_pow.tif, data/human/lifeexpectancy_100mdeg.tif, pnsr, 0.940517
data/covid_pow.tif, data/human/primarycare.tif, ssim, 0.000002
data/covid_pow.tif, data/human/primarycare.tif, pnsr, 0.994786
data/covid_pow.tif, data/human/NumericChangeinePopulation.tif, ssim, 0.000006
data/covid_pow.tif, data/human/NumericChangeinePopulation.tif, pnsr, 0.990407
data/covid_pow.tif, data/human/medianhouseholdincome.tif, ssim, -0.000000
data/covid_pow.tif, data/human/medianhouseholdincome.tif, pnsr, 0.922604
data/covid_pow.tif, data/human/mentalhealthprovider.tif, ssim, 0.000017
data/covid_pow.tif, data/human/mentalhealthprovider.tif, pnsr, 0.986608
data/covid_pow.tif, data/human/GDP_byCounty.tif, ssim, -0.022463
data/covid_pow.tif, data/human/GDP_byCounty.tif, pnsr, 0.973377
data/covid_pow.tif, data/human/memberships.tif, ssim, 0.398048
data/covid_pow.tif, data/human/memberships.tif, pnsr, 0.947169
data/covid_pow.tif, data/human/NetMigrationRate.tif, ssim, -0.258056
data/covid_pow.tif, data/human/NetMigrationRate.tif, pnsr, 0.976734
data/covid_pow.tif, data/human/obese.tif, ssim, -0.055788
data/covid_pow.tif, data/human/obese.tif, pnsr, 0.916946
data/covid_pow.tif, data/human/PM25.tif, ssim, 0.270488
data/covid_pow.tif, data/human/PM25.tif, pnsr, 0.939384
data/covid_pow.tif, data/human/NatPopulationIncrease.tif, ssim, 0.000023
data/covid_pow.tif, data/human/NatPopulationIncrease.tif, pnsr, 0.990567
data/covid_pow.tif, data/human/EconProfilebyCounty.tif, ssim, -0.000000
data/covid_pow.tif, data/human/EconProfilebyCounty.tif, pnsr, 0.979332
data/covid_pow.tif, data/human/PM2.5_100mdeg.tif, ssim, 0.071695
data/covid_pow.tif, data/human/PM2.5_100mdeg.tif, pnsr, 0.924425
data/covid_pow.tif, data/human/collegeeducation.tif, ssim, 0.076423
data/covid_pow.tif, data/human/collegeeducation.tif, pnsr, 0.937084
data/covid_pow.tif, data/nature/vegetation.tif, ssim, 0.019690
